SyncHistoryID,SyncDate,Statistic,Status,SynType
1021,"2018-09-23 22:38:47","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1022,"2018-09-23 22:38:49","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1023,"2018-09-23 22:39:04","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1024,"2018-09-23 22:44:04","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1025,"2018-09-23 22:44:04","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1026,"2018-09-23 22:44:05","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1027,"2018-09-23 22:44:05","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1028,"2018-09-23 22:44:06","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1029,"2018-09-23 22:44:06","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1030,"2018-09-23 22:44:08","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1031,"2018-09-23 22:44:22","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1032,"2018-09-23 22:49:22","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1033,"2018-09-23 22:49:22","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1034,"2018-09-23 22:49:23","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1035,"2018-09-23 22:49:23","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1036,"2018-09-23 22:49:23","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1037,"2018-09-23 22:49:24","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1038,"2018-09-23 22:49:27","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1039,"2018-09-23 22:49:40","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1040,"2018-09-23 22:54:41","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1041,"2018-09-23 22:54:41","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1042,"2018-09-23 22:54:41","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1043,"2018-09-23 22:54:42","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1044,"2018-09-23 22:54:42","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1045,"2018-09-23 22:54:42","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1046,"2018-09-23 22:54:45","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1047,"2018-09-23 22:55:02","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1048,"2018-09-23 23:00:03","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1049,"2018-09-23 23:00:03","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1050,"2018-09-23 23:00:03","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1051,"2018-09-23 23:00:03","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1052,"2018-09-23 23:00:04","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1053,"2018-09-23 23:00:04","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1054,"2018-09-23 23:00:07","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1055,"2018-09-23 23:00:20","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1056,"2018-09-23 23:05:20","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1057,"2018-09-23 23:05:20","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1058,"2018-09-23 23:05:21","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1059,"2018-09-23 23:05:21","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1060,"2018-09-23 23:05:21","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1061,"2018-09-23 23:05:22","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1062,"2018-09-23 23:05:24","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1063,"2018-09-23 23:05:37","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1064,"2018-09-23 23:10:37","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1065,"2018-09-23 23:10:38","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1066,"2018-09-23 23:10:38","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1067,"2018-09-23 23:10:38","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1068,"2018-09-23 23:10:38","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1069,"2018-09-23 23:10:39","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1070,"2018-09-23 23:10:41","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1071,"2018-09-23 23:10:56","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1072,"2018-09-23 23:15:56","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1073,"2018-09-23 23:15:56","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1074,"2018-09-23 23:15:57","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1075,"2018-09-23 23:15:57","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1076,"2018-09-23 23:15:57","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1077,"2018-09-23 23:15:57","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1078,"2018-09-23 23:16:00","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1079,"2018-09-23 23:16:12","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1080,"2018-09-23 23:21:13","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1081,"2018-09-23 23:21:13","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1082,"2018-09-23 23:21:13","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1083,"2018-09-23 23:21:13","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1084,"2018-09-23 23:21:13","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1085,"2018-09-23 23:21:14","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1086,"2018-09-23 23:21:16","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1087,"2018-09-23 23:21:29","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1088,"2018-09-23 23:26:29","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1089,"2018-09-23 23:26:29","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1090,"2018-09-23 23:26:29","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1091,"2018-09-23 23:26:30","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1092,"2018-09-23 23:26:30","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1093,"2018-09-23 23:26:31","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1094,"2018-09-23 23:26:33","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1095,"2018-09-23 23:26:46","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1096,"2018-09-23 23:31:46","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1097,"2018-09-23 23:31:46","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1098,"2018-09-23 23:31:47","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1099,"2018-09-23 23:31:47","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1100,"2018-09-23 23:31:47","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1101,"2018-09-23 23:31:48","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1102,"2018-09-23 23:31:50","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1103,"2018-09-23 23:32:02","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1104,"2018-09-23 23:37:02","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1105,"2018-09-23 23:37:02","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1106,"2018-09-23 23:37:03","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1107,"2018-09-23 23:37:03","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1108,"2018-09-23 23:37:03","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1109,"2018-09-23 23:37:03","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1110,"2018-09-23 23:37:06","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1111,"2018-09-23 23:37:18","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1112,"2018-09-23 23:42:18","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1113,"2018-09-23 23:42:18","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1114,"2018-09-23 23:42:18","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1115,"2018-09-23 23:42:19","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1116,"2018-09-23 23:42:19","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1117,"2018-09-23 23:42:19","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1118,"2018-09-23 23:42:22","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1119,"2018-09-23 23:42:33","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1120,"2018-09-23 23:47:34","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1121,"2018-09-23 23:47:34","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1122,"2018-09-23 23:47:34","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1123,"2018-09-23 23:47:34","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1124,"2018-09-23 23:47:34","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1125,"2018-09-23 23:47:35","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1126,"2018-09-23 23:47:37","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1127,"2018-09-23 23:47:51","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1128,"2018-09-23 23:52:51","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1129,"2018-09-23 23:52:52","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1130,"2018-09-23 23:52:52","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1131,"2018-09-23 23:52:52","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1132,"2018-09-23 23:52:52","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1133,"2018-09-23 23:52:53","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1134,"2018-09-23 23:52:56","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1135,"2018-09-23 23:53:07","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1136,"2018-09-23 23:58:08","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1137,"2018-09-23 23:58:08","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1138,"2018-09-23 23:58:08","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1139,"2018-09-23 23:58:08","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1140,"2018-09-23 23:58:08","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1141,"2018-09-23 23:58:09","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1142,"2018-09-23 23:58:12","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1143,"2018-09-23 23:58:23","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1144,"2018-09-24 00:03:24","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1145,"2018-09-24 00:03:24","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1146,"2018-09-24 00:03:24","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1147,"2018-09-24 00:03:24","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1148,"2018-09-24 00:03:24","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1149,"2018-09-24 00:03:25","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1150,"2018-09-24 00:03:27","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1151,"2018-09-24 00:03:40","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1152,"2018-09-24 00:08:40","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1153,"2018-09-24 00:08:41","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1154,"2018-09-24 00:08:41","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1155,"2018-09-24 00:08:41","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1156,"2018-09-24 00:08:41","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1157,"2018-09-24 00:08:42","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1158,"2018-09-24 00:08:44","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1159,"2018-09-24 00:08:57","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1160,"2018-09-24 00:13:57","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1161,"2018-09-24 00:13:57","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1162,"2018-09-24 00:13:57","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1163,"2018-09-24 00:13:57","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1164,"2018-09-24 00:13:58","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1165,"2018-09-24 00:13:58","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1166,"2018-09-24 00:14:00","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1167,"2018-09-24 00:14:12","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1168,"2018-09-24 00:19:12","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1169,"2018-09-24 00:19:12","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1170,"2018-09-24 00:19:13","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1171,"2018-09-24 00:19:13","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1172,"2018-09-24 00:19:13","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1173,"2018-09-24 00:19:14","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1174,"2018-09-24 00:19:16","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1175,"2018-09-24 00:19:27","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1176,"2018-09-24 00:24:28","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1177,"2018-09-24 00:24:28","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1178,"2018-09-24 00:24:28","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1179,"2018-09-24 00:24:28","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1180,"2018-09-24 00:24:28","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1181,"2018-09-24 00:24:29","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1182,"2018-09-24 00:24:32","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1183,"2018-09-24 00:24:44","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1184,"2018-09-24 00:29:44","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1185,"2018-09-24 00:29:44","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1186,"2018-09-24 00:29:44","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1187,"2018-09-24 00:29:45","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1188,"2018-09-24 00:29:45","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1189,"2018-09-24 00:29:45","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1190,"2018-09-24 00:29:47","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1191,"2018-09-24 00:30:00","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1192,"2018-09-24 00:35:00","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1193,"2018-09-24 00:35:00","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1194,"2018-09-24 00:35:00","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1195,"2018-09-24 00:35:01","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1196,"2018-09-24 00:35:01","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1197,"2018-09-24 00:35:01","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1198,"2018-09-24 00:35:04","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1199,"2018-09-24 00:35:17","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1200,"2018-09-24 00:40:17","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1201,"2018-09-24 00:40:17","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1202,"2018-09-24 00:40:18","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1203,"2018-09-24 00:40:18","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1204,"2018-09-24 00:40:18","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1205,"2018-09-24 00:40:18","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1206,"2018-09-24 00:40:21","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1207,"2018-09-24 00:40:33","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
